finess,zone,A1,A2,A3,A4,A5,A6
610780199,610780165,"         9,6","        24,5","        32,3","        20,1","         0,9","        51,6"
610790594,610780165,"         6,3","         2,8",,           5,"         0,9","        51,6"
720000025,610780165,,"         2,8",,           5,"         0,9","        51,6"
720000199,610780165,"         1,3","         2,9",,           5,"         0,9","        51,6"
720000249,610780165,"         0,2","         2,9",,           5,"         0,9","        51,6"
750160012,610780165,"         0,4","         2,9",,           5,"         0,9","        51,6"
140000092,610780199,"         1,1","         2,9",,           5,"         0,9","        51,6"
140000100,610780199,"         9,1","        11,3","         6,2","        12,5","        14,6","        51,6"
140000118,610780199,"         0,6","         1,1","         0,5","        12,5","        14,6","        51,6"
140000159,610780199,"         2,2","         0,3","         2,7","        12,5","        14,6","        51,6"
140000290,610780199,"         0,6","         6,3","        15,3","        12,5","        14,6","        51,6"
140000555,610780199,"         1,5","         1,1","         1,1","        10,2",          28,"        51,6"
140016759,610780199,"         0,3","         2,8","         1,6","         1,3","         3,1","        51,6"
140017237,610780199,"         3,8","         6,3","         3,4",           1,"         3,1","        51,6"
350000022,610780199,,"         6,3","         3,4",           1,"         3,1","        51,6"
350000121,610780199,"         1,4","         6,3","         3,4",           1,"         3,1","        51,6"
350002812,610780199,"         1,2","         6,3","         3,4",           1,"         3,1","        51,6"
440000289,610780199,"         0,5","         6,3","         3,4",           1,"         3,1","        51,6"
500000054,610780199,"         0,4","         6,3","         3,4",           1,"         3,1","        51,6"
500000146,610780199,"         1,3",           5,"         3,4",           1,"         3,1","        51,6"
530000074,610780199,"         0,7","         2,5","         1,1",           1,"         3,1","        51,6"
610006421,610780199,"         1,2",           1,"         1,1",           1,"         3,1","        51,6"
610780090,610780199,"         0,5","         1,1","         0,9","         0,4","         3,1","        51,6"
610780165,610780199,"        57,1","        32,2","        25,3","        37,5","        41,2","        51,6"
610780199,610780199,"         9,4","        24,3",,"        32,4","        19,8",           1
610790594,610780199,"         9,8","         2,8","         8,4","        32,4","        19,8",           1
720000199,610780199,"         1,3","         2,8","         8,4","        32,4","        19,8",           1
140000100,610790594,"         7,7",          10,"         2,4",           7,"         9,4",           1
140000118,610790594,"         1,9","         0,9","         0,9",           7,"         9,4",           1
140000159,610790594,"         1,2","         0,9","         0,9",           7,"         9,4",           1
140000290,610790594,"         3,8","         1,8","         0,9",           7,"         9,4",           1
140000555,610790594,"         1,4",          11,"         0,9",           7,"         9,4",           1
140016759,610790594,"         2,3","         0,5","         2,9",           7,"         9,4",           1
140017237,610790594,"         3,2","         5,7","         8,1",           7,"         9,4",           1
350005179,610790594,,"         5,7","         8,1",           7,"         9,4",           1
530000074,610790594,"         5,9","         4,2","         2,4","         4,7","         1,5",           1
530000371,610790594,"         0,8","         4,2","         2,4","         4,7","         1,5",           1
610006421,610790594,"         1,2","        10,8","         2,9","         4,7","         1,5",           1
610780082,610790594,"         4,2",           3,"         1,4","         3,5","         4,1",           1
610780090,610790594,"         1,5","         2,6","        30,3","         6,2","         1,6",           1
610780165,610790594,"        43,5","        25,2","        60,7","        11,6","        26,5",           1
610780199,610790594,"         7,3","        20,4",          26,"        16,2","        26,5",           1
610790594,610790594,"        15,8","         4,8",,"         2,5",          17,
720000199,610790594,"         2,7","         4,6",,"         2,5",          17,
720000249,610790594,"         0,5","         4,6",,"         2,5",          17,
750100125,610790594,,"         4,6",,"         2,5",          17,
750160012,610790594,,"         4,6",,"         2,5",          17,
920100047,610790594,,"         4,6",,"         2,5",          17,
920110020,610790594,,"         4,6",,"         2,5",          17,
020000063,620000026,"         4,5","         4,6",,"         2,5",          17,
080000615,620000026,"         1,5","         4,6",,"         2,5",          17,
590000188,620000026,"         3,6","         4,6",,"         2,5",          17,
590780193,620000026,"         5,4","         5,7","         5,3","         2,5",          17,
620000026,620000026,"         2,9","         2,6",,"         7,3","         2,2",
620006049,620000026,"         3,5","         2,6",,"         7,3","         2,2",
620025346,620000026,"         4,2","         2,6",,"         7,3","         2,2",
620100099,620000026,"         3,4","         2,3",,"         7,3","         2,2",
620100487,620000026,"        10,4","        10,2",,"         7,3","         2,2",
620100651,620000026,"         6,3","        10,2",,"         7,3","         2,2",
620101311,620000026,"         2,6","         3,5",,"         7,3","         2,2",
620101337,620000026,"         7,5","         3,6",,"         7,3","         2,2",
620101360,620000026,"         7,8","         3,1","         2,2","         7,3","         2,2",
620103432,620000026,"         6,6","         2,9","         8,9","        18,9","         2,2",
620103440,620000026,"        13,1",           6,"         9,2","        16,5","         2,2",
620105940,620000026,"         1,8",           6,"         9,2","        16,5","         2,2",
620116046,620000026,"        12,8",           6,"         9,2","        16,5","         2,2",
620118513,620000026,"         5,1","         4,5","        17,7","         5,6","         2,2",
800000028,620000026,"         8,4","         2,1","         3,5","         5,6","         2,2",
800000044,620000026,"         4,9","         8,3","         3,2","         6,1","         2,2",
800002503,620000026,"        11,1","         8,3","         3,2","         6,1","         2,2",
800009920,620000026,"         2,5","         8,3","         3,2","         6,1","         2,2",
800018491,620000026,,"         8,3","         3,2","         6,1","         2,2",
590000188,620003350,"         0,4","         4,6","         3,2","         6,1","         2,2",
590780060,620003350,"         1,1","         3,7","         3,2","         6,1","         2,2",
590780094,620003350,"         1,4","         3,7","         3,2","         6,1","         2,2",
590780193,620003350,"         7,4",          10,"         1,3","         2,7","        11,8",
590780227,620003350,"         1,6","         2,6","         1,3","         2,7","        11,8",
590780250,620003350,"         2,6","         2,6","         1,3","         2,7","        11,8",
590780268,620003350,"         0,2","         2,6","         1,3","         2,7","        11,8",
590783239,620003350,"         0,8","         2,6","         1,3","         2,7","        11,8",
590797353,620003350,"         0,2","         2,6","         1,3","         2,7","        11,8",
590816310,620003350,"         1,1","         2,6","         1,3","         2,7","        11,8",
620003350,620003350,"        22,6","         3,3","        27,5","         1,6","         9,8",
620003376,620003350,"         7,9","        15,8","        15,1","        16,3","         9,8",
620025346,620003350,"         0,8","         4,7","         1,3","         6,5","         0,8",
620100057,620003350,"         2,7",           2,"         8,8","         1,1","         2,4",
620100099,620003350,"         4,9","         9,3","         2,5","        12,5","        12,1",
620100651,620003350,"         4,3",           2,           4,"         3,5","        12,1",
620100677,620003350,"         1,8",           2,           4,"         3,5","        12,1",
620100685,620003350,"        36,6","        22,4","        47,3","        23,6","        23,7",
620100735,620003350,"         1,2","         1,7","        47,3","        23,6","        23,7",
620100750,620003350,"         1,7","         0,7","        47,3","        23,6","        23,7",
620101501,620003350,"         5,9","        13,6","        22,2","         7,6","        23,7",
620106088,620003350,"         1,3","        13,6","        22,2","         7,6","        23,7",
510000029,620003376,,"        13,6","        22,2","         7,6","        23,7",
590000188,620003376,           6,"        12,4","        22,2","         7,6","        23,7",
590780060,620003376,           1,           3,"        22,2","         7,6","        23,7",
590780094,620003376,"         2,2","        42,5","        22,2","         7,6","        23,7",
590780193,620003376,          10,"        12,1","         5,1","         5,7","        14,6","         6,8"
590780227,620003376,           5,"         5,6","        12,9","         4,4","         3,1","         6,8"
590780250,620003376,"         1,3","         6,1","        12,9","         4,4","         3,1","         6,8"
590780268,620003376,"         0,8",,"        12,9","         4,4","         3,1","         6,8"
590780342,620003376,"         0,8",,"        12,9","         4,4","         3,1","         6,8"
590780383,620003376,"         0,9","         0,9","         1,2","         4,4","         3,1","         6,8"
590782215,620003376,,"         0,9","         1,2","         4,4","         3,1","         6,8"
590782553,620003376,,"         0,9","         1,2","         4,4","         3,1","         6,8"
590783239,620003376,"         1,2",           2,"         1,1","         4,4","         3,1","         6,8"
590797353,620003376,"         0,7",           2,"         1,1","         4,4","         3,1","         6,8"
590816310,620003376,           1,"         2,2","         1,3","         4,4","         3,1","         6,8"
620003350,620003376,"        12,1","        23,9","         8,7","         4,4","         3,1","         6,8"
620003376,620003376,"        17,3","        25,3","         0,3","        18,9","        19,8","         1,4"
620025346,620003376,           1,           3,"         2,5","        18,9","        19,8","         1,4"
620100057,620003376,"         1,4","         7,1",           1,"         1,5","        19,8","         1,4"
620100099,620003376,"         2,3","         4,7","         1,7",           7,"         8,3","         6,6"
620100651,620003376,"         1,3","         3,1","         1,6",           7,"         8,3","         6,6"
620100677,620003376,"         3,8","         3,1","         1,6",           7,"         8,3","         6,6"
620100685,620003376,"        29,6","        19,6","        34,6","        17,8","        20,7","        19,7"
620100735,620003376,"         1,5","        19,6","        34,6","        17,8","        20,7","        19,7"
620101501,620003376,"         9,9","        16,3","        25,2","         7,5","        20,7","        19,7"
590000188,620006049,"         1,3","         8,8","        16,5","         7,5","        20,7","        19,7"
590780193,620006049,          10,"        10,1","         5,1","        14,8","         7,3","        19,7"
590780250,620006049,"         2,5","        10,1","         5,1","        14,8","         7,3","        19,7"
590780268,620006049,"         1,5","         2,3","         2,2","         5,7","         7,3","        19,7"
590780284,620006049,           2,"         2,2",           2,"         5,7","         7,3","        19,7"
590780342,620006049,"         5,6","         2,2",           2,"         5,7","         7,3","        19,7"
590780383,620006049,"         2,2","         4,6",           2,"         5,7","         7,3","        19,7"
590781415,620006049,"         1,1","         0,2","         1,2","         1,7","         7,3","        19,7"
590782637,620006049,"         2,1","         0,2","         1,2","         1,7","         7,3","        19,7"
590782652,620006049,"         7,6","         5,8",           6,"         5,8","        21,7","        19,7"
590797353,620006049,"         5,6","         5,8",           6,"         5,8","        21,7","        19,7"
620000026,620006049,"         1,4","         5,8",           6,"         5,8","        21,7","        19,7"
620006049,620006049,"        14,9",          31,,"        33,1","        13,9",           1
620100651,620006049,"         2,2","         1,3",,"        33,1","        13,9",           1
620100735,620006049,"         2,3",           2,"         1,7","        33,1","        13,9",           1
620100750,620006049,"         5,9",           2,"         1,7","        33,1","        13,9",           1
620101311,620006049,"         1,9",           2,"         1,7","        33,1","        13,9",           1
620101337,620006049,"         1,6","         0,9","         1,7","        33,1","        13,9",           1
620101360,620006049,"        39,1","        24,4","        12,8","        28,7","        23,7",           1
620103440,620006049,"         3,3","         2,4","         1,7","         5,1",           3,           1
620118513,620006049,"         2,7","         3,2",           5,"         2,4","         6,4",           1
620024208,620024208,,,,,,
590000188,620025346,           7,,,,,
590780060,620025346,"         1,9",,,,,
590780193,620025346,"         8,3","         8,9",           1,"         2,8","        11,2",
590782637,620025346,"         0,8","         8,9",           1,"         2,8","        11,2",
590782652,620025346,"         0,3","         8,9",           1,"         2,8","        11,2",
620003350,620025346,"         0,8","         8,9",           1,"         2,8","        11,2",
620003376,620025346,"         4,6","         6,1","         0,7","         2,8","        11,2",
620025346,620025346,"        24,5","        15,5","        43,9","        14,8","        17,5",
620100057,620025346,"         5,2","         2,6","         5,9","         4,5","        17,5",
620100099,620025346,"         1,1","         5,7",           1,"         6,6","         5,6",
620100651,620025346,          31,"         8,9","        22,2","         2,6",          21,
620100685,620025346,"         3,4","         8,8",           5,"        10,3","         3,5",
620100735,620025346,"         6,1","        10,2","        15,2","         8,8","        10,1",
620100750,620025346,"         2,5","         4,7","         7,4","         6,6","        10,1",
620101360,620025346,           1,"         2,3","         7,4","         6,6","        10,1",
620101501,620025346,"         1,5","         5,2","         6,5","         6,6","        10,1",
620105940,620025346,"         2,7","         4,1","         3,3","         2,1","        10,1",
620106088,620025346,"         5,8","         7,9","        18,2","         5,1","        10,1",
620118513,620025346,"         0,1","         7,9","        18,2","         5,1","        10,1",
620026690,620026690,,,,,,
590000188,620100057,"         4,6",           7,,,,
590052056,620100057,"         0,9",           1,"         0,7",,,
590780060,620100057,"         2,2",           1,"         0,7",,,
590780094,620100057,           8,           1,"         0,7",,,
590780193,620100057,"         8,1","         7,3","         1,4","         2,5","         9,9","         5,8"
590780227,620100057,"         1,8","         7,3","         1,4","         2,5","         9,9","         5,8"
590780250,620100057,"         1,8","         7,3","         1,4","         2,5","         9,9","         5,8"
590780383,620100057,"         0,9","         0,8","         1,4","         2,5","         9,9","         5,8"
590781951,620100057,"         0,4","         0,8","         1,4","         2,5","         9,9","         5,8"
590782215,620100057,"         0,4","         0,8","         1,4","         2,5","         9,9","         5,8"
590783239,620100057,"         0,9","         3,6","         1,4","         2,5","         9,9","         5,8"
590816310,620100057,"         3,5","         1,2","         1,4","         2,5","         9,9","         5,8"
620000026,620100057,           1,"         1,2","         1,4","         2,5","         9,9","         5,8"
620003350,620100057,"         1,5","         4,8","         1,4","         2,5","         9,9","         5,8"
620025346,620100057,"         1,1","         0,7",           3,"         2,5","         9,9","         5,8"
620100057,620100057,          49,"        26,4","        43,8","        16,9",          28,          18
620100099,620100057,"        15,1","        35,4",          14,"        48,9","        34,6","        35,2"
620100651,620100057,"         0,7","         1,3","         2,4","        48,9","        34,6","        35,2"
620100685,620100057,"         3,1","         1,9","        12,2","         2,1","         1,4","         1,7"
620100735,620100057,"         5,8","         1,9","        12,2","         2,1","         1,4","         1,7"
620100750,620100057,"         3,2","         1,9","        12,2","         2,1","         1,4","         1,7"
620101501,620100057,"         6,3","         7,8","         8,3","         2,4","         1,4","         1,7"
620103432,620100057,"         2,4","         7,8","         8,3","         2,4","         1,4","         1,7"
620103440,620100057,"         0,7","         7,8","         8,3","         2,4","         1,4","         1,7"
620105940,620100057,"         1,9","         3,3","         3,6","         2,4","         1,4","         1,7"
620116046,620100057,"         2,7","         3,3","         3,6","         2,4","         1,4","         1,7"
800000044,620100057,"         1,4","         2,6","         2,1","         1,3","         1,8","         1,9"
800000069,620100057,           2,"         1,2","         2,1","         1,3","         1,8","         1,9"
800009920,620100057,"         0,4","         1,6","         2,1","         1,3","         1,8","         1,9"
590000188,620100099,"         4,6","         8,1","         2,1","         1,3","         1,8","         1,9"
590052056,620100099,"         1,5","         8,1","         2,1","         1,3","         1,8","         1,9"
590780060,620100099,"         3,1","         8,1","         2,1","         1,3","         1,8","         1,9"
590780094,620100099,"         6,7","         8,1","         2,1","         1,3","         1,8","         1,9"
590780193,620100099,"         7,8","         8,2","         1,3","         2,6","        10,4","         5,4"
590780227,620100099,"         0,6","         8,2","         1,3","         2,6","        10,4","         5,4"
590780250,620100099,"         2,2","         8,2","         1,3","         2,6","        10,4","         5,4"
590781605,620100099,"         1,4","         8,2","         1,3","         2,6","        10,4","         5,4"
590783239,620100099,"         0,6","         2,2","         1,3","         2,6","        10,4","         5,4"
590816310,620100099,"         1,2","         2,1","         1,2","         2,6","        10,4","         5,4"
620000026,620100099,"         0,9","         2,1","         1,2","         2,6","        10,4","         5,4"
620003350,620100099,          11,"         3,8","         4,9","         2,6","        10,4","         5,4"
620003376,620100099,           4,"         5,5","         5,1",           7,"        10,4","         5,4"
620025346,620100099,"         0,9","         2,6","         2,6",           3,"         0,8","         5,4"
620100057,620100099,"        28,3","        15,4","        53,3","        10,9","        17,6","        15,1"
620100099,620100099,"        10,6","        22,7","        17,7","        34,5","        26,3","        36,3"
620100651,620100099,"         1,7","         1,1","         1,4","         0,7","        26,3","        36,3"
620100677,620100099,"         1,1","         1,1","         1,4","         0,7","        26,3","        36,3"
620100685,620100099,"        19,2","        11,4","         8,8",           9,          12,"        15,5"
620100735,620100099,"         0,4","        11,4","         8,8",           9,          12,"        15,5"
620100750,620100099,"         0,8","        11,4","         8,8",           9,          12,"        15,5"
620101501,620100099,"         6,4",          10,          12,"         3,9",          12,"        15,5"
620103432,620100099,"         1,6",          10,          12,"         3,9",          12,"        15,5"
620103440,620100099,"         0,5",          10,          12,"         3,9",          12,"        15,5"
620105940,620100099,"         0,9","         2,4","         2,7","         3,9",          12,"        15,5"
620116046,620100099,"         2,3","         2,4","         2,7","         3,9",          12,"        15,5"
800000044,620100099,"         1,7","         1,2","         1,4","         3,9",          12,"        15,5"
800000069,620100099,"         0,9","         1,2","         1,4","         3,9",          12,"        15,5"
800013179,620100099,"         0,2","         1,2","         1,4","         3,9",          12,"        15,5"
590000188,620100487,"         0,3","         3,2","         1,4","         3,9",          12,"        15,5"
590780193,620100487,"         3,4","         4,5","         0,7","         6,2",          12,"        15,5"
590780250,620100487,           1,"         4,5","         0,7","         6,2",          12,"        15,5"
590780284,620100487,"         0,1","         0,3","         0,7","         6,2",          12,"        15,5"
590797353,620100487,"         0,3","         0,3","         0,7","         6,2",          12,"        15,5"
620000026,620100487,"        12,5","         9,7","        16,8","         3,7",          12,"        15,5"
620006049,620100487,"         0,3","         9,7","        16,8","         3,7",          12,"        15,5"
620100057,620100487,"         0,7","         9,7","        16,8","         3,7",          12,"        15,5"
620100099,620100487,"         1,1","         9,7","        16,8","         3,7",          12,"        15,5"
620100487,620100487,"        12,4","        13,6",,"        26,1","        17,8",
620100750,620100487,"         0,1","        13,6",,"        26,1","        17,8",
620101360,620100487,"         1,3","        13,6",,"        26,1","        17,8",
620103432,620100487,          45,"        26,5","        19,1","        29,3","        17,8",
620103440,620100487,"        14,3","        12,9","         7,1","        20,5","        17,8",
620105940,620100487,"         1,5","        12,9","         7,1","        20,5","        17,8",
620116046,620100487,"         0,8","        10,7","         1,2","        20,5","        17,8",
620118513,620100487,"         4,2","         9,1","         8,9","         5,4","        17,8",
800000028,620100487,"         1,6","         9,1","         8,9","         5,4","        17,8",
800000044,620100487,"         2,6","         5,5","         2,6",           5,"        17,8",
800002503,620100487,"         2,2","         5,5","         2,6",           5,"        17,8",
800009920,620100487,"         0,9",           1,"         2,6",           5,"        17,8",
800018491,620100487,,           1,"         2,6",           5,"        17,8",
590000188,620100651,"         7,5","        11,8","         2,6",           5,"        17,8",
590780193,620100651,"         8,5","        10,3","         1,5","         3,9","        11,2","         7,2"
590780250,620100651,"         2,9","        10,3","         1,5","         3,9","        11,2","         7,2"
590780268,620100651,"         1,3","         0,5","         0,7","         2,1","        11,2","         7,2"
590780284,620100651,"         0,5","         0,5","         0,7","         2,1","        11,2","         7,2"
590780342,620100651,"         2,2","         0,5","         0,7","         2,1","        11,2","         7,2"
590780383,620100651,"         1,7","         0,5","         0,7","         2,1","        11,2","         7,2"
590781951,620100651,           1,"         0,5","         0,7","         2,1","        11,2","         7,2"
590782637,620100651,"         2,7","         0,1","         0,7","         2,1","        11,2","         7,2"
590782652,620100651,           1,"         1,6","         0,7","         2,1","        11,2","         7,2"
590797353,620100651,"         0,5",           1,"         0,7","         2,1","        11,2","         7,2"
620003350,620100651,"         3,1",           1,"         0,7","         2,1","        11,2","         7,2"
620003376,620100651,"         1,9",           1,"         0,7","         2,1","        11,2","         7,2"
620025346,620100651,"        13,9","         8,9","        19,1","         7,9","        10,2","         7,2"
620100057,620100651,"         1,6","         3,4","         2,1","         2,1","        10,2","         7,2"
620100099,620100651,"         2,3","         0,8","         3,4","         2,3","         2,1","         7,2"
620100651,620100651,"        40,6","        16,9",          35,"         5,9","        29,6","        14,8"
620100685,620100651,           4,"         5,7","         7,6","         5,7","         3,6","         7,2"
620100735,620100651,"        10,6","        20,8","        23,2","        19,1","        14,2","        25,4"
620100750,620100651,"         4,8",           7,"        13,5","         8,8","        22,3","        25,4"
620101360,620100651,"         1,2","         0,6","         0,8","         8,8","        22,3","        25,4"
620101501,620100651,"         1,9","         3,1","         2,7","         8,8","        22,3","        25,4"
620106088,620100651,"         3,8","         7,3","        19,2","         3,3","        22,3","        25,4"
590000188,620100677,"         4,1","         7,3","        19,2","         3,3","        22,3","        25,4"
590780060,620100677,"         1,3","         7,3","        19,2","         3,3","        22,3","        25,4"
590780094,620100677,"         2,8","         7,3","        19,2","         3,3","        22,3","        25,4"
590780193,620100677,"        10,6","        11,7","        13,9","         3,3","        22,3","        25,4"
590780227,620100677,"         5,3",           2,"         1,5","         3,3","        22,3","        25,4"
590780250,620100677,"         0,9",           2,"         1,5","         3,3","        22,3","        25,4"
590780268,620100677,"         0,4",           2,"         1,5","         3,3","        22,3","        25,4"
590780284,620100677,"         0,9",           1,"         1,5","         3,3","        22,3","        25,4"
590783239,620100677,"         1,1","         1,5","         1,5","         3,3","        22,3","        25,4"
590816310,620100677,           1,"         1,5","         1,5","         3,3","        22,3","        25,4"
620003350,620100677,"        12,1","         6,3","         1,5","         3,3","        22,3","        25,4"
620003376,620100677,"        16,2","        36,6","        20,4","         3,3","        22,3","        25,4"
620100057,620100677,"         1,4","         1,2","        20,4","         3,3","        22,3","        25,4"
620100099,620100677,"         2,3","         3,9","         7,4","         3,3","        22,3","        25,4"
620100651,620100677,"         1,3","         3,9","         7,4","         3,3","        22,3","        25,4"
620100677,620100677,"         3,7","         0,2",,,           1,
620100685,620100677,"        29,2","        12,6","        24,4",,           1,
620101501,620100677,"         9,4","        20,2","        11,1",,           1,
590000188,620100685,"         5,9","        11,3","        11,1",,           1,
590780060,620100685,"         2,7","        11,3","        11,1",,           1,
590780094,620100685,"         1,8","        15,3","        11,1",,           1,
590780193,620100685,"         8,5","        10,9","         2,5","         4,6","        13,8","         8,2"
590780227,620100685,"         1,4","         1,6","         7,1","         2,4","         2,2","         8,2"
590780250,620100685,"         4,8","         1,6","         7,1","         2,4","         2,2","         8,2"
590780268,620100685,"         0,8","         0,4","         7,1","         2,4","         2,2","         8,2"
590783239,620100685,"         2,3","         0,7","         7,1","         2,4","         2,2","         8,2"
590797353,620100685,"         0,5","         0,9","         7,1","         2,4","         2,2","         8,2"
590816310,620100685,"         2,5","         0,9","         7,1","         2,4","         2,2","         8,2"
620003350,620100685,"        15,1","         1,4","        21,4","         8,4","         2,2","         8,2"
620003376,620100685,"        13,5","        20,8","        14,7","        17,6","         2,2","         8,2"
620025346,620100685,           2,"         0,7","         5,1","         1,1","         2,2","         8,2"
620100057,620100685,           2,"         1,5","         7,8","         1,8","         1,1","         8,2"
620100099,620100685,"         3,2","         6,8","         2,1","         8,4","         9,6","        12,2"
620100651,620100685,"         4,2","         2,3","         3,1","         2,2","         1,5","        12,2"
620100677,620100685,"         3,2","         2,3","         3,1","         2,2","         1,5","        12,2"
620100685,620100685,"        32,9","        21,7","        46,7","        16,3","        20,8","        32,5"
620100735,620100685,"         0,7","         1,9","         1,1","         3,2","         2,8","        32,5"
620100750,620100685,"         1,4","         2,4","         2,5","         3,2","         2,8","        32,5"
620101501,620100685,"         8,9","        16,3","        21,4","         7,3","         2,8","        32,5"
620106088,620100685,           4,"        16,3","        21,4","         7,3","         2,8","        32,5"
590000188,620100735,           8,"        12,1","        21,4","         7,3","         2,8","        32,5"
590780193,620100735,"        10,3","        11,3","         1,6",           4,"        12,2","         6,3"
590780250,620100735,"         2,9","        11,3","         1,6",           4,"        12,2","         6,3"
590780268,620100735,"         2,2","         0,4","         2,1",           4,"        12,2","         6,3"
590780284,620100735,"         1,9","         1,5","         2,1",           4,"        12,2","         6,3"
590780342,620100735,"         2,7","         1,5","         2,1",           4,"        12,2","         6,3"
590780383,620100735,"         2,2","         1,5","         2,1",           4,"        12,2","         6,3"
590781951,620100735,"         1,3","         1,5","         2,1",           4,"        12,2","         6,3"
590782637,620100735,"         4,9","         2,7",           3,           4,"        12,2","         6,3"
590782652,620100735,"         5,5","         1,8","         1,2",           4,"        12,2","         6,3"
590797353,620100735,"         0,8","         1,1","         1,2",           4,"        12,2","         6,3"
620003350,620100735,"         1,2","         1,1","         1,2",           4,"        12,2","         6,3"
620006049,620100735,"         1,7","         1,1","         1,2",           4,"        12,2","         6,3"
620025346,620100735,"         6,9","         7,2","        22,1",           9,"         8,5","         6,3"
620100057,620100735,"         3,2","         1,9","         2,4",           9,"         8,5","         6,3"
620100099,620100735,"         1,8","         0,4","         2,7","         2,3","         1,6","         6,3"
620100651,620100735,"        33,3",          16,"        34,6","         5,7","        27,7",          15
620100685,620100735,           3,           3,"         5,2","         5,1","         2,9",           7
620100735,620100735,"        11,2","        21,8","        23,8","        18,9","        14,3",          27
620100750,620100735,"         4,3","         6,7","        13,5",           8,"        22,3",          27
620101360,620100735,"         1,3","         1,3","         1,4","         0,5","        22,3",          27
620103440,620100735,"         0,3","         1,3","         1,4","         0,5","        22,3",          27
620106088,620100735,"         2,7","         6,5",          18,"         3,3","        22,3",          27
590000188,620100750,           8,"        10,1",          18,"         3,3","        22,3",          27
590780094,620100750,"         0,4","        10,1",          18,"         3,3","        22,3",          27
590780193,620100750,"         9,7","        11,2",           4,"        13,4","         6,1",          27
590780250,620100750,"         2,8","        11,2",           4,"        13,4","         6,1",          27
590780268,620100750,           3,"         2,7","         1,5","        13,4","         6,1",          27
590780284,620100750,"         0,9","         2,1","         1,5","        13,4","         6,1",          27
590780383,620100750,           3,"         2,1","         1,5","        13,4","         6,1",          27
590782652,620100750,"         3,2","         2,1","         1,5","        13,4","         6,1",          27
590797353,620100750,"         0,8","         1,5",           1,"        13,4","         6,1",          27
620003376,620100750,"         4,2","         1,5",           1,"        13,4","         6,1",          27
620006049,620100750,           3,"         5,2",           1,"        13,4","         6,1",          27
620025346,620100750,"        10,3","         5,4","         8,2","         7,9","         6,1",          27
620100057,620100750,"         1,2","         2,3","         8,2","         7,9","         6,1",          27
620100099,620100750,"         3,9","         2,5","         2,4","         1,8","         6,1",          27
620100651,620100750,"        38,7","         7,5","         4,4","        24,9","        14,6",          27
620100685,620100750,"         6,5","         7,4","         4,4","         4,9","         7,4",          27
620100735,620100750,"        10,6","         9,7",          15,"        12,2","        27,8",          27
620100750,620100750,"         4,9","         3,6",,"        12,6","         7,3","        24,6"
620101360,620100750,"         1,2","         0,8",,"        12,6","         7,3","        24,6"
620101501,620100750,"         2,1",           4,,"        12,6","         7,3","        24,6"
620106088,620100750,"         3,1","         3,4",          16,"         2,6","         7,3","        24,6"
590000188,620101311,"         0,6","         0,4","         4,7","         4,6","         7,3","        24,6"
590780193,620101311,"         7,7","         8,6","         2,7","        13,9","         5,2","        24,6"
590780250,620101311,"         0,9","         2,5","         2,7","        13,9","         5,2","        24,6"
590780268,620101311,"         1,2","         2,5","         2,7","        13,9","         5,2","        24,6"
590780284,620101311,"         0,3","         0,3","         2,7","        13,9","         5,2","        24,6"
590780383,620101311,"         0,4","         0,2","         2,7","        13,9","         5,2","        24,6"
590781415,620101311,"         2,2","         0,5","         0,1","         2,8","         8,1","        24,6"
590797353,620101311,"         0,3",,"         0,1","         2,8","         8,1","        24,6"
590813382,620101311,"         2,3",,"         0,1","         2,8","         8,1","        24,6"
590815056,620101311,"         0,4","         1,7","         0,6","         1,1","         8,1","        24,6"
620000026,620101311,"         1,4","         1,6","         0,6","         1,1","         8,1","        24,6"
620006049,620101311,           2,"         1,6","         0,6","         1,1","         8,1","        24,6"
620101311,620101311,"        19,2","        32,9",,"        48,5","        28,7","        17,6"
620101337,620101311,"        54,7","        35,4","        29,1","        35,9",          40,"        17,6"
620101360,620101311,"         1,4","         1,1","         0,8",           0,          40,"        17,6"
620103440,620101311,"         6,2","         3,4",           2,"         5,9","        11,7","        17,6"
620116046,620101311,"         0,8","         3,4",           2,"         5,9","        11,7","        17,6"
620118513,620101311,           3,"         4,1","         5,5","         3,6","        10,6","        17,6"
830100251,620101311,"         0,1","         4,1","         5,5","         3,6","        10,6","        17,6"
830100517,620101311,,"         4,1","         5,5","         3,6","        10,6","        17,6"
940000664,620101311,"         0,1","         4,1","         5,5","         3,6","        10,6","        17,6"
370000481,620101337,,"         4,1","         5,5","         3,6","        10,6","        17,6"
580780096,620101337,,"         4,1","         5,5","         3,6","        10,6","        17,6"
590000188,620101337,"         0,6","         0,5","         4,6","         3,9","        10,6","        17,6"
590780193,620101337,"         7,7","         8,3","         0,5","         2,7","        13,2","         4,8"
590780250,620101337,"         0,7","         2,6","         0,5","         2,7","        13,2","         4,8"
590780268,620101337,"         1,1",,"         0,3","         0,2","        13,2","         4,8"
590780284,620101337,"         0,3","         0,3","         0,3","         0,2","        13,2","         4,8"
590780383,620101337,"         0,8","         0,4","         0,2","         0,2","        13,2","         4,8"
590781415,620101337,"         2,1","         0,3","         0,1","         0,1","         2,8","         8,9"
590782637,620101337,"         0,4","         0,3","         0,1","         0,1","         2,8","         8,9"
590797353,620101337,"         0,3",,"         0,1","         0,1","         2,8","         8,9"
