finess,zone,A1,A2,A3,A4,A5,A6
540001286,550003354,"         7,2","         7,3","         3,8","         5,7","        14,2","         1,3"
540013224,550003354,"         2,9","         2,5","         3,8","         5,7","        14,2","         1,3"
540020112,550003354,"         3,8","         4,5","         3,8","         5,7","        14,2","         1,3"
540023264,550003354,          12,"        13,1","         6,6","         6,4","        15,6","         7,7"
550000046,550003354,"         2,4","         2,7","         6,6","         6,4","        15,6","         7,7"
550000178,550003354,"        14,4","        34,2","         4,1","        51,8","        15,8","         7,7"
550003354,550003354,"        42,7","         6,1","        57,1","         2,4","        31,3","        56,5"
550006795,550003354,"         5,5","         5,4","         7,7","         1,4","         2,7","        56,5"
880007299,550003354,"         1,5","         1,2","         7,7","         1,4","         2,7","        56,5"
920100039,550003354,,"         1,2","         7,7","         1,4","         2,7","        56,5"
080000037,550006795,"         1,1","         3,3","         7,7","         1,4","         2,7","        56,5"
080000615,550006795,"         0,4","         3,3","         7,7","         1,4","         2,7","        56,5"
080010473,550006795,,"         3,3","         7,7","         1,4","         2,7","        56,5"
510000029,550006795,"         1,1","         1,4","         0,4","         1,4","         2,7","        56,5"
510000185,550006795,"         1,6","         1,4","         0,4","         1,4","         2,7","        56,5"
510000516,550006795,"         0,8","         0,2","         0,4","         1,4","         2,7","        56,5"
540000049,550006795,"         0,3","         0,2","         0,4","         1,4","         2,7","        56,5"
540000452,550006795,"         2,3","         2,3","         0,4","         1,4","         2,7","        56,5"
540000478,550006795,"         1,2","         1,1","         1,4","         1,1","         0,4","        56,5"
540000486,550006795,"         0,7",           3,"         1,4","         1,4",           3,"        56,5"
540000767,550006795,"         1,8",           2,"         2,5","         1,4",           3,"        56,5"
540001096,550006795,"         1,9",           2,"         2,5","         1,4",           3,"        56,5"
540001286,550006795,"         0,8","         6,1","         9,6","         1,4",           3,"        56,5"
540013224,550006795,           2,           1,"         9,6","         1,4",           3,"        56,5"
540020112,550006795,"         3,2","         3,5","         9,6","         1,4",           3,"        56,5"
540023264,550006795,"         9,2","         9,2","         2,6","         2,5","        11,5","         8,7"
550000178,550006795,"         4,8",           5,"         1,5","         2,5","        11,5","         8,7"
550003354,550006795,"         1,8","         2,9","         1,8","         1,4","        11,5","         8,7"
550006795,550006795,"        70,9",          54,"        81,7","        60,6","        58,7","        56,1"
570000646,550006795,"         0,9","         2,5","         0,6","         3,2","         2,4","         9,7"
570001057,550006795,"         0,7","         2,8","         0,6","         3,2","         2,4","         9,7"
570005165,550006795,"         3,5","         3,1","         1,5","         2,6","         2,3","         5,1"
570026252,550006795,"         0,6","         2,6","         2,1","         2,5","         0,8","         5,1"
220000020,560000044,"         2,2","         2,6","         2,1","         2,5","         0,8","         5,1"
220000046,560000044,"         0,8","         2,6","         2,1","         2,5","         0,8","         5,1"
220022800,560000044,"         0,5","         2,6","         2,1","         2,5","         0,8","         5,1"
290000140,560000044,,"         2,6","         2,1","         2,5","         0,8","         5,1"
350000048,560000044,"         1,8","         0,5","         2,1","         2,5","         0,8","         5,1"
350000121,560000044,"         1,4","         7,2","         4,4","         6,8","         3,2","         9,4"
350000139,560000044,"         1,2","         5,7","         1,8","         0,3","         3,2","         9,4"
350002192,560000044,"         0,5","         0,9","         1,1","         0,3","         3,2","         9,4"
350002812,560000044,"         0,8","         0,9","         1,3","         6,7","        23,3","         9,4"
350005146,560000044,"         0,3","         1,2","         1,3","         0,4","         0,8","         9,4"
350005179,560000044,"         9,1","        12,4","         6,5","         5,5","        14,5","        12,2"
440000289,560000044,"         0,9","         0,9","         0,1","         1,3","         0,8","        12,2"
440001113,560000044,"         0,1","         0,9","         0,1","         1,3","         0,8","        12,2"
560000044,560000044,"        52,3","        46,7","        62,6","        47,6","        37,2",          18
560000184,560000044,"        12,1","         5,5","        62,6","        47,6","        37,2",          18
560005746,560000044,"         0,8","         5,5","        62,6","        47,6","        37,2",          18
560007510,560000044,"         0,7","         1,7","         4,7","         0,9","        37,2",          18
560008799,560000044,"         4,1","        12,2","         2,6","        17,8","        10,4","        14,6"
560014748,560000044,"         2,8","         1,8","         4,3",           1,"         0,8",
560023210,560000044,"        11,7","         7,6","         7,6","         5,5","        15,6","        18,6"
350000048,560000184,"        10,1","         5,1",,"         3,5","        15,6","        18,6"
350000121,560000184,"         1,9","         6,6","         0,6","         2,9","        15,6","        18,6"
350000139,560000184,"         1,1","         0,4","         0,2","         2,9","        15,6","        18,6"
350002192,560000184,"         0,8","         0,4","         0,2","         2,9","        15,6","        18,6"
350002812,560000184,"         0,7","         4,3","         0,2","         2,9","        15,6","        18,6"
350005146,560000184,"         0,4","         1,2","         0,6","         2,9","        15,6","        18,6"
350005179,560000184,"         8,7","        10,3",           2,"        10,8","        15,6","        18,6"
440000289,560000184,"         1,5","         1,9","         1,9","         3,7","        15,6","        18,6"
440001113,560000184,"         0,5","         1,3","         1,9","         3,7","        15,6","        18,6"
440002020,560000184,"         0,7","         1,3","         1,9","         3,7","        15,6","        18,6"
440033819,560000184,           1,"         1,3","         1,9","         3,7","        15,6","        18,6"
560000044,560000184,"        33,6","        26,4","         0,8","        20,4","        15,6","        18,6"
560000184,560000184,"        11,6","         0,7",,,"         4,6",
560007510,560000184,"         1,5","         0,7",,,"         4,6",
560008799,560000184,           7,"        19,2","        63,7","        17,3","         4,6",
560014748,560000184,"         1,8","         1,9","        63,7","        17,3","         4,6",
560023210,560000184,"        18,1","        15,2","        25,2",          24,"         4,6",
290000017,560002214,"         0,8","         1,4","         0,6",          24,"         4,6",
290000207,560002214,"         1,2","         2,4","         0,6",          24,"         4,6",
290000215,560002214,,"         2,4","         0,6",          24,"         4,6",
290020700,560002214,"         0,2","         2,4","         0,6",          24,"         4,6",
350000121,560002214,"         0,5","         2,4","         0,6",          24,"         4,6",
350002812,560002214,"         0,9","         2,4","         0,6",          24,"         4,6",
350005179,560002214,"         2,2","         3,2","         0,6","         2,4","         4,6",
440000289,560002214,"         1,6","         1,4","         0,3","         4,2","         4,6",
440000651,560002214,"         1,5","         1,4","         0,3","         4,2","         4,6",
440001113,560002214,"         1,2","         1,4","         0,3","         4,2","         4,6",
440033819,560002214,"         0,7","         0,6","         0,3","         4,2","         4,6",
560002214,560002214,"         2,3","         0,2",,,           2,
560002511,560002214,"         8,7","        22,4","        34,6","        17,5",           2,
560002933,560002214,"        11,4","        22,1","        20,6",          20,           2,
560005746,560002214,"        58,3","        38,1","        22,1","        36,1",           2,
560008799,560002214,"         2,7","         2,4","        11,3","         4,8",           2,
560014748,560002214,"         0,2","         2,4","        11,3","         4,8",           2,
560023210,560002214,"         8,9","         1,1","         0,9","         8,4",           2,
750160012,560002214,           0,"         0,2","         0,9","         8,4",           2,
290000017,560002511,           1,"         1,9","         0,2","         0,3","         0,8","         1,5"
290000207,560002511,"         1,9","         2,2","         0,1","         0,3","         0,8","         1,5"
290000215,560002511,"         0,6","         0,3","         0,1","         0,3","         0,8","         1,5"
290000306,560002511,"         9,8",           2,"         1,4","         0,3","         0,8","         1,5"
290020700,560002511,"         0,8","         0,6","         1,6","         0,3","         0,8","         1,5"
350000121,560002511,"         0,5","         0,6","         1,6","         0,3","         0,8","         1,5"
350002812,560002511,"         0,8","         0,4","         1,6","         0,3","         0,8","         1,5"
350005179,560002511,"         1,9","         3,2","         0,3","         0,7","         2,5","         0,1"
440000289,560002511,"         1,3","         1,4","         0,2","         0,6",           3,"         1,2"
440000651,560002511,"         0,5","         1,4","         0,2","         0,6",           3,"         1,2"
440001113,560002511,"         0,8","         2,5","         0,2","         0,6",           3,"         1,2"
440033819,560002511,"         0,6","         0,3","         0,2","         0,6",           3,"         1,2"
560000044,560002511,,"         0,3","         0,2","         0,6",           3,"         1,2"
560002214,560002511,"         0,5","         0,6","         0,2","         0,6",           3,"         1,2"
560002511,560002511,"         8,5","        22,1","         1,7","        44,4","        21,6","         1,8"
560002933,560002511,"        11,7","        21,9","        21,2","        21,5","        21,6","         1,8"
560005746,560002511,"        60,7","        36,7",          94,"        23,6","        44,1","        87,5"
560007510,560002511,"         0,3","        36,7",          94,"        23,6","        44,1","        87,5"
560008799,560002511,"         0,2","         1,6","         0,3","         2,1","         0,3","        87,5"
560014748,560002511,"         0,4","         0,4","         0,9","         2,1","         0,3","        87,5"
560023210,560002511,"         0,5","         1,2","         0,9","         2,1","         0,3","        87,5"
750100208,560002511,"         0,1","         1,2","         0,9","         2,1","         0,3","        87,5"
750160012,560002511,"         0,3",           0,"         0,9","         2,1","         0,3","        87,5"
780300208,560002511,,           0,"         0,9","         2,1","         0,3","        87,5"
940000664,560002511,"         0,5",           0,"         0,9","         2,1","         0,3","        87,5"
290000017,560002933,           1,"         2,3","         0,3","         1,1","         0,3","        87,5"
290000207,560002933,           2,"         4,4","         0,3","         1,1","         0,3","        87,5"
290000215,560002933,"         1,1","         1,3","         0,2","         1,1","         0,3","        87,5"
290000306,560002933,          10,"         2,3","         0,5","         4,2","         0,3","        87,5"
290020700,560002933,"         0,6","         0,4",           1,"         4,2","         0,3","        87,5"
350000121,560002933,"         0,4","         0,4",           1,"         4,2","         0,3","        87,5"
350002812,560002933,"         0,7","         0,4",           1,"         4,2","         0,3","        87,5"
350005179,560002933,"         1,9","         3,2","         0,7","         2,2","         0,3","        87,5"
440000289,560002933,"         1,3","         1,5","         0,6","         2,7","         0,3","        87,5"
440000651,560002933,"         0,5","         1,5","         0,6","         2,7","         0,3","        87,5"
440001113,560002933,"         0,6","         1,5","         0,6","         2,7","         0,3","        87,5"
560002214,560002933,"         0,3","         1,5","         0,6","         2,7","         0,3","        87,5"
560002511,560002933,"         8,4",          21,"        41,7","        19,6","         0,3","        87,5"
560002933,560002933,"        11,8","        21,2",,"        21,3","        22,4",
560005746,560002933,"        60,8","        34,8","        22,7",          42,"        22,4",
560007510,560002933,"         0,2","        34,8","        22,7",          42,"        22,4",
560008799,560002933,"         0,2","         2,3",           2,          42,"        22,4",
560014748,560002933,"         0,4","         2,3",           2,          42,"        22,4",
560023210,560002933,"         0,5","         1,3",           2,          42,"        22,4",
560004004,560004004,,,,,,
220000020,560005746,,,,,,
290000017,560005746,"         0,8","         1,9","         0,4","         0,3","         0,8","         0,3"
290000207,560005746,"         1,8","         2,6","         0,4","         0,3","         0,8","         0,3"
290000215,560005746,"         0,6","         2,6","         0,4","         0,3","         0,8","         0,3"
290000306,560005746,"         2,3","         1,9","         3,7","         0,3","         0,8","         0,3"
290020700,560005746,"         0,3","         1,7","         0,6","         0,7","         0,8","         0,3"
350000121,560005746,"         0,5","         1,7","         0,6","         0,7","         0,8","         0,3"
350002812,560005746,"         0,8","         0,4","         0,6","         0,7","         0,8","         0,3"
350005179,560005746,"         2,1","         3,2","         0,3","         0,7","         2,2","         0,8"
440000289,560005746,"         1,4","         1,4","         0,2","         0,6","         2,6","         1,8"
440000651,560005746,"         0,5","         0,5","         0,2","         0,6","         2,6","         1,8"
440001113,560005746,"         0,7","         1,9","         0,2","         0,6","         2,6","         1,8"
440033819,560005746,"         0,6","         0,3","         0,2","         0,6","         2,6","         1,8"
560000044,560005746,           0,"         0,3","         0,2","         0,6","         2,6","         1,8"
560002214,560005746,"         0,5","         0,5","         0,2","         0,6","         2,6","         1,8"
560002511,560005746,"         8,9","        22,2","         1,5","        42,9","        19,5",           1
560002933,560005746,"        11,8","        21,8","        21,3","        22,3","        19,5",           1
560005746,560005746,          68,"        36,9","        91,8","        23,5","        43,5","        91,3"
560008799,560005746,"         0,2","         1,6","         0,6","         2,9","         0,3","         0,5"
560014748,560005746,"         0,5","         0,5","         0,4","         2,9","         0,3","         0,5"
560023210,560005746,"         0,5",           2,"         0,4","         0,2","         0,3","         0,5"
780300208,560005746,,           2,"         0,4","         0,2","         0,3","         0,5"
940000664,560005746,"         0,1",           2,"         0,4","         0,2","         0,3","         0,5"
220000020,560007510,"         6,3","         3,5","        21,7","         1,8","         5,1","         0,5"
220000079,560007510,"         1,2","         3,5","        21,7","         1,8","         5,1","         0,5"
220000236,560007510,"         0,6","         3,5","        21,7","         1,8","         5,1","         0,5"
220022800,560007510,"         1,2",           5,"         7,7",           6,           4,"         0,5"
290000017,560007510,"         3,4","         3,1","         3,2",           6,           4,"         0,5"
350000121,560007510,           2,"         1,1","         3,2",           6,           4,"         0,5"
350002192,560007510,"         1,2","         1,1","         3,2",           6,           4,"         0,5"
350002812,560007510,"         1,8","         1,1","         3,2",           6,           4,"         0,5"
350005179,560007510,"         4,2","         5,8","         0,5","         1,3","         6,5","         0,5"
440000289,560007510,"         1,9","         5,8","         0,5","         1,3","         6,5","         0,5"
440000651,560007510,"         0,9","         5,8","         0,5","         1,3","         6,5","         0,5"
560000044,560007510,"         0,7","         5,8","         0,5","         1,3","         6,5","         0,5"
560002511,560007510,"         1,9","         3,9","         1,1","         1,3","         6,5","         0,5"
560002933,560007510,"         1,4","         3,7","         1,7","         2,4","         6,5","         0,5"
560005746,560007510,"         5,4","         2,1","         1,7","         1,9","         5,4","         0,5"
560007510,560007510,"        12,5","        22,1",           1,"        42,3","        23,9",
560008799,560007510,"         0,9","         8,5","         1,8","        11,6","         6,5",
560014748,560007510,"        56,5","        32,2","        55,9","        18,7","        30,8",
560023210,560007510,"         2,1","         4,1","         3,2","         2,5","         5,9",
920100021,560007510,,"         4,1","         3,2","         2,5","         5,9",
220000020,560008799,           0,"         4,1","         3,2","         2,5","         5,9",
350000048,560008799,"         0,3",           1,"         0,9","         2,5","         5,9",
350000121,560008799,"         1,1","         1,1","         0,9","         2,5","         5,9",
350000139,560008799,"         0,1","         1,1","         0,9","         2,5","         5,9",
350002812,560008799,"         0,9",           3,"         0,9","         2,5","         5,9",
350005179,560008799,"         3,2","         4,8","         0,3","         1,3","         3,7",           1
440000057,560008799,"         0,5","         1,8","         0,3","         1,3","         3,7",           1
440000289,560008799,"         4,9","         3,7","         0,4","         2,1","         8,6","         2,9"
440000487,560008799,"         0,4","         3,7","         0,4","         2,1","         8,6","         2,9"
440000651,560008799,"         1,1","         3,7","         0,4","         2,1","         8,6","         2,9"
440001113,560008799,"         0,5","         3,3","         3,9","         2,1","         8,6","         2,9"
440023364,560008799,"         0,5","         3,3","         3,9","         2,1","         8,6","         2,9"
440024982,560008799,"         0,3","         3,3","         3,9","         2,1","         8,6","         2,9"
440033819,560008799,"         1,3","         0,2","         1,6","         2,1","         8,6","         2,9"
560000044,560008799,"         0,7","         2,1","         1,7",           1,"         8,6","         2,9"
560000184,560008799,"         1,8","         0,6","         1,7",           1,"         8,6","         2,9"
560002511,560008799,           1,"         1,2","         0,6",           1,"         8,6","         2,9"
560002933,560008799,"         0,4","         2,1","         0,8","         0,8","         8,6","         2,9"
560005746,560008799,"         1,6","         0,9",           2,"         0,6","         1,2","         2,4"
560007510,560008799,           1,           2,           2,"         0,6","         1,2","         2,4"
560008799,560008799,"        25,8","        38,4","        27,6","        59,7",          35,"        39,1"
560014748,560008799,"         0,4","         1,6","         4,4","         0,8",          35,"        39,1"
560023210,560008799,          55,"        34,6","        58,8","        20,1","        40,3","        43,6"
750100125,560008799,"         0,1","        34,6","        58,8","        20,1","        40,3","        43,6"
940000664,560008799,"         0,3","        34,6","        58,8","        20,1","        40,3","        43,6"
560009490,560009490,,,,,,
560009508,560009508,,,,,,
560009524,560009524,,,,,,
560014078,560014078,,,,,,
560014128,560014128,,,,,,
220000020,560014748,"         6,5","         3,2","         4,1","         2,1","         5,2","         8,1"
220022800,560014748,"         1,1","         4,4","         1,2","         6,6","         3,6","        10,3"
290000017,560014748,"         0,6","         1,1","         0,1","         6,6","         3,6","        10,3"
350000121,560014748,"         2,7","         0,1","         2,4","         2,1","         3,6","        10,3"
350000139,560014748,,           1,"         2,4","         2,1","         3,6","        10,3"
350002192,560014748,"         1,2",           1,"         2,4","         2,1","         3,6","        10,3"
350002812,560014748,"         2,3","         4,1","         2,4","         2,1","         3,6","        10,3"
350005146,560014748,"         0,6","         4,1","         2,4","         2,1","         3,6","        10,3"
350005179,560014748,           5,"         6,3","         0,3","         1,5","         7,8","         7,1"
440000289,560014748,"         0,9","         1,4","         0,3","         1,5","         7,8","         7,1"
440000651,560014748,           1,"         1,4","         0,3","         1,5","         7,8","         7,1"
440001113,560014748,"         0,6","         1,4","         0,3","         1,5","         7,8","         7,1"
560000044,560014748,           2,"         1,4","         0,3","         1,5","         7,8","         7,1"
560002511,560014748,"         1,9","         3,9","         1,1","         1,5","         7,8","         7,1"
560002933,560014748,"         1,2","         3,7","         1,7","         2,7","         7,8","         7,1"
560005746,560014748,"         4,7",           2,"         4,9","         1,8","         6,1","        10,3"
560007510,560014748,"        11,3","        22,2","         1,5",          45,"        25,3","        10,3"
560008799,560014748,           3,"         8,7","         5,5","         6,2","         2,5","         5,2"
560014748,560014748,"        54,2","        33,6","        71,9","        21,1","        33,8","        25,4"
560023210,560014748,"         6,2","         4,2","         7,3","         2,5","         6,5","        25,4"
750803447,560014748,,"         4,2","         7,3","         2,5","         6,5","        25,4"
560020208,560020208,,,,,,
560023152,560023152,,,,,,
290020700,560023210,"         0,1",,,,,
350000048,560023210,"         1,4","         0,8","         0,9","         0,5","         0,6",
350000121,560023210,"         1,1","         0,2","         0,9","         0,5","         0,6",
350000139,560023210,"         0,1","         0,2","         0,9","         0,5","         0,6",
350002812,560023210,           1,"         1,7","         0,9","         0,5","         0,6",
350005179,560023210,"         3,3",           5,"         0,3","         1,3","         4,1","         1,1"
440000057,560023210,"         0,6","         1,8","         0,3","         1,3","         4,1","         1,1"
440000289,560023210,"         4,9","         3,5","         0,4",           2,"         8,7","         3,2"
440000487,560023210,"         0,3","         3,5","         0,4",           2,"         8,7","         3,2"
440000651,560023210,"         1,1","         3,5","         0,4",           2,"         8,7","         3,2"
440001113,560023210,"         0,4","         0,6","         3,2","         4,3","         8,7","         3,2"
440002020,560023210,"         0,4","         0,6","         3,2","         4,3","         8,7","         3,2"
440023364,560023210,"         0,4","         0,6","         3,2","         4,3","         8,7","         3,2"
440033819,560023210,"         1,2","         0,2","         1,6","         4,3","         8,7","         3,2"
560000044,560023210,"         0,8","         1,8","         0,5","         0,8","         0,2","         3,2"
560000184,560023210,"         2,3","         0,6","         0,5","         0,8","         0,2","         3,2"
560002511,560023210,           1,"         0,8","         0,5","         0,8","         0,2","         3,2"
560002933,560023210,"         0,4","         2,2","         0,5","         0,8","         0,2","         3,2"
560005746,560023210,"         1,9",           1,           5,"         1,1","         3,2","         3,2"
560007510,560023210,"         1,1","         2,4",           5,"         1,1","         3,2","         3,2"
560008799,560023210,"        24,8","        38,9","        26,7","        61,4","        33,9","        38,9"
560014748,560023210,"         0,4","         1,6","         0,4",           1,"         0,6","        38,9"
560023210,560023210,"        53,8",          35,          61,"        21,6","        39,4","        44,5"
940000664,560023210,"         0,3",          35,          61,"        21,6","        39,4","        44,5"
560023848,560023848,,,,,,
540023264,570000026,"         5,3","         5,2","         2,6",,,
570000026,570000026,"         0,9","         0,2",,,"         0,7",
570000083,570000026,           6,"         6,6","         1,3",,"         0,7",
570000158,570000026,"        22,7","        23,4","        45,4",,"         0,7",
570000216,570000026,"         6,5","         5,6",           1,,"         0,7",
570000646,570000026,"         1,5","         3,5","         1,2",,"         0,7",
570005165,570000026,           4,           4,"         1,2",,"         0,7",
570015099,570000026,"         1,9","         3,9","         1,2",,"         0,7",
570025254,570000026,"        23,3",           5,"         1,2",,"         0,7",
570026252,570000026,"         1,2","         3,4","         1,2",,"         0,7",
670000033,570000026,"         6,6","         3,4","         1,2",,"         0,7",
670780055,570000026,"         8,6","        11,5",          25,,"         0,7",
670780170,570000026,"         1,9","        11,5",          25,,"         0,7",
670780188,570000026,           3,"        11,5",          25,,"         0,7",
670780345,570000026,           2,"         6,9","         2,4",,"         0,7",
540000478,570000083,"         1,4","         6,9","         2,4",,"         0,7",
540000486,570000083,"         1,5",           1,"         2,4",,"         0,7",
540001286,570000083,"         1,7",           1,"         2,4",,"         0,7",
540013224,570000083,"         0,5",           1,"         2,4",,"         0,7",
540020112,570000083,"         1,3",           1,"         2,4",,"         0,7",
540023264,570000083,"         6,3","         6,2","         2,1","         1,4","         5,6",
570000083,570000083,"        10,5","        11,8","        54,2","        21,1","         6,1",
570000158,570000083,"         4,5","        11,3","         3,1","         6,8",           6,
570000166,570000083,"         1,8","        11,3","         3,1","         6,8",           6,
570000216,570000083,"        20,3","        14,5","         0,2","        12,8","        23,5",
570000596,570000083,           1,"        14,5","         0,2","        12,8","        23,5",
570000646,570000083,"         2,7",           6,"         1,4","        19,5","         6,1",
570001057,570000083,"         1,4","         1,6",           0,"         1,2","         2,8",
570005165,570000083,"         7,4","         6,3","         6,3","         7,3","         8,9",
570015099,570000083,"         1,1","         6,3","         6,3","         7,3","         8,9",
570025254,570000083,"        26,1","        14,5",          29,          12,          12,
570026252,570000083,"         2,7","         7,5","         4,6","         7,8",          12,
670000033,570000083,"         2,2","         7,5","         4,6","         7,8",          12,
670780055,570000083,"         4,7",           7,"         0,9","         1,9","         8,8",
670780345,570000083,"         0,2",           7,"         0,9","         1,9","         8,8",
540000452,570000091,           3,           7,"         0,9","         1,9","         8,8",
540001286,570000091,"         1,1",           7,"         0,9","         1,9","         8,8",
540023264,570000091,"         5,5","         3,8","         4,5","         1,9","         8,8",
570000083,570000091,"         8,5","         9,5",           5,"         1,9","         8,8",
570000091,570000091,"         3,5",,,,"         2,1",
570000158,570000091,"        12,8","         6,8",,,"         2,1",
570000216,570000091,"        15,5","        24,6","        16,8",,"         2,1",
570000596,570000091,"         1,1","        24,6","        16,8",,"         2,1",
570000646,570000091,"         2,2",           8,"         4,6",,"         2,1",
570001057,570000091,"         4,2",           8,"         4,6",,"         2,1",
570005165,570000091,"         5,9","         9,5","         8,2",,"         2,1",
570015099,570000091,"         2,6","         9,5","         8,2",,"         2,1",
570025254,570000091,"        20,9","         4,5","        19,4",,"         2,1",
570026252,570000091,"         2,1","        14,4","         5,8",,"         2,1",
670000033,570000091,"         3,9","        14,4","         5,8",,"         2,1",
670780055,570000091,"         6,7","         5,3","        12,5",,"         2,1",
670780337,570000091,"         1,6","         5,3","        12,5",,"         2,1",
540001286,570000158,"         0,9","         5,3","        12,5",,"         2,1",
540023264,570000158,"         3,1","         3,9","         0,9","         3,8","         1,3",
570000083,570000158,"         2,3","         5,6","         4,9",           7,           2,
570000158,570000158,"        53,7","        37,7","        66,6","        37,8","        37,8","        22,8"
570000216,570000158,"         0,9",,"         2,9","         3,2","         7,1","        22,8"
570000646,570000158,"         1,9","         5,9","         1,4","        11,5","         7,1","        22,8"
570001057,570000158,"         2,2","         5,9","         1,4","        11,5","         7,1","        22,8"
570005165,570000158,"         1,6","         1,9","         1,2","         2,4","         2,3","         8,1"
570015099,570000158,"         0,5","         1,9","         1,2","         2,4","         2,3","         8,1"
570025254,570000158,"         2,1","         5,2",          11,"         4,5","         3,3","         2,1"
670000033,570000158,"         1,4","         7,2","        19,9","         4,5","         3,3","         2,1"
670000082,570000158,"         0,1","         7,2","        19,9","         4,5","         3,3","         2,1"
670780055,570000158,          13,"        13,2","         3,1","         4,8","        21,9","        13,4"
670780162,570000158,"         1,6","         2,7","         3,1","         4,8","        21,9","        13,4"
670780170,570000158,"         3,2","         3,9","         1,8","         2,7","        21,9","        13,4"
670780188,570000158,"         2,6","         3,9","         1,8","         2,7","        21,9","        13,4"
670780212,570000158,           3,"         3,9","         1,8","         2,7","        21,9","        13,4"
670780337,570000158,"         3,4","         3,5","         6,3","         1,9","         1,6","        13,4"
670780345,570000158,"         2,5","         2,9","         4,1","         2,3","         1,6","        13,4"
670780378,570000158,"         1,1","         5,9","         4,1","         2,3","         1,6","        13,4"
670780386,570000158,"         3,6","         9,7","         4,1","         2,3","         1,6","        13,4"
670780543,570000158,,"         9,7","         4,1","         2,3","         1,6","        13,4"
540023264,570000166,"         6,3","         5,2","         4,1","         2,3","         1,6","        13,4"
570000083,570000166,"         7,8","         5,3","         4,1","         2,3","         1,6","        13,4"
570000158,570000166,          10,"         5,4","         4,1","         2,3","         1,6","        13,4"
570000166,570000166,"         3,4",,,,,
570000216,570000166,"         8,9",          23,,,,
570000646,570000166,"         1,9","         5,3",,,,
570001057,570000166,           1,"         3,3",,,,
570005165,570000166,"         5,2","         7,2",,,,
570025254,570000166,"        36,4","        15,8",,,,
570026252,570000166,"         1,5","         7,3",,,,
670000033,570000166,"         0,7","         1,9",,,,
670780055,570000166,"         5,9","        10,3",,,,
540000080,570000216,"         0,1","        10,3",,,,
540000478,570000216,"         1,3","         1,4",,,,
540000486,570000216,           2,           1,,,,
540001286,570000216,"         2,6","         2,3",,,,
540013224,570000216,"         2,5","         2,3",,,,
540020112,570000216,"         1,6","         2,3",,,,
540023264,570000216,"         5,9","         6,5","         5,1","         1,4","         5,8","         1,7"
570000083,570000216,"        11,3","        13,7","        53,8","        22,4","         6,7","         1,7"
570000158,570000216,"         2,1","         3,6","         4,3","         5,6","         1,6","         3,2"
570000216,570000216,"        26,9","        21,3","         0,1","        13,4","        28,9","        22,2"
570000596,570000216,"         1,1","        21,3","         0,1","        13,4","        28,9","        22,2"
570000646,570000216,"         3,3","         6,8","         1,8","        19,3","         7,1","        23,9"
570001057,570000216,"         1,9","         2,5","         1,3","         2,8",           6,"        23,9"
570005165,570000216,           9,"         8,5","         8,3","         7,7","         9,6","        11,7"
570015099,570000216,"         1,9","         8,5","         8,3","         7,7","         9,6","        11,7"
570025254,570000216,"        18,9","         8,8","        19,8",          11,           8,"         2,8"
570026252,570000216,"         3,4","         9,1","         4,8","         9,4","         2,3","         2,8"
670000033,570000216,"         1,4","         5,3","         4,8","         9,4","         2,3","         2,8"
670780055,570000216,"         3,7","         4,9","         0,7","         1,8","         7,1","         4,9"
670780170,570000216,"         1,3","         4,9","         0,7","         1,8","         7,1","         4,9"
670780345,570000216,"         0,3","         4,9","         0,7","         1,8","         7,1","         4,9"
540000452,570000356,           2,"         1,1","         0,7","         1,8","         7,1","         4,9"
540000486,570000356,"         1,8","         1,1","         0,7","         1,8","         7,1","         4,9"
540000767,570000356,"         1,9","         2,2","         7,2","         1,4","         7,1","         4,9"
540001096,570000356,"         1,7","         1,6","         2,8","         1,3","         7,1","         4,9"
540001286,570000356,           1,"         0,6","         5,9","         1,3","         7,1","         4,9"
540020112,570000356,"         2,1",           1,"         5,9","         1,3","         7,1","         4,9"
540023264,570000356,"         8,6","         6,8","         1,4","         9,3","         7,1","         4,9"
570000356,570000356,"         7,1",          13,,"        17,2","         7,9",
570000364,570000356,"         3,7","         7,7","        26,7","         4,4","         7,9",
570000646,570000356,           7,"         8,5","        10,1","         7,5","         7,9",
570000950,570000356,"         4,1","         2,2","        10,1","         7,5","         7,9",
570001057,570000356,"         1,2","         2,3","         1,5","         3,1","         7,9",
570003079,570000356,           6,"         1,6","         1,5","         3,1","         7,9",
570005165,570000356,"        49,3","        38,6",          21,"        43,4","         7,9",
570026252,570000356,"         2,1","         5,2","         4,2","         6,7","         7,9",
540000452,570000364,"         2,2",           1,"         4,2","         6,7","         7,9",
540000486,570000364,"         1,9","         1,1","         4,2","         6,7","         7,9",
540000767,570000364,"         2,3",           2,"         3,8","         3,5","         1,4",
540001096,570000364,"         5,6","         1,2","         5,4",           1,"         1,4",
540001286,570000364,"         0,8","         5,3","         5,4",           1,"         1,4",
540013224,570000364,"         0,2","         5,3","         5,4",           1,"         1,4",
540020112,570000364,"         2,2","         5,3","         5,4",           1,"         1,4",
540023264,570000364,"         7,9","         7,1","         1,5","         1,4","         9,1",
550003354,570000364,"         0,1","         7,1","         1,5","         1,4","         9,1",
550006795,570000364,           2,"         7,1","         1,5","         1,4","         9,1",
570000083,570000364,"         0,4","         7,1","         1,5","         1,4","         9,1",
570000356,570000364,"         4,9",          12,"        16,1","         6,3","         9,1",
570000364,570000364,"         5,2","         7,3","         1,9",          28,"         4,9",
