finess,zone,A1,A2,A3,A4,A5,A6
820000040,640781308,"         5,7","         0,9","         0,7",,,
820000057,640781308,"        15,6","         0,9","         0,7",,,
820000065,640781308,"         9,2","         0,9","         0,7",,,
820004950,640781308,"        33,4","         0,9","         0,7",,,
640781332,640781332,,,,,,
310780259,640787156,,,,,,
310781000,640787156,,,,,,
310781406,640787156,"         0,2",,,,,
330000662,640787156,,,,,,
330780081,640787156,"         1,3",,,,,
330780503,640787156,,,,,,
330781196,640787156,"         4,4","         3,8",,,,
340780477,640787156,,"         3,8",,,,
640016580,640787156,,,,,,
640017638,640787156,,,,,,
640018206,640787156,"        16,4","        36,3","        15,1",,,
640780268,640787156,"         1,6","         5,9","         6,2",,,
640780417,640787156,"        34,9","        33,5","         5,8",,,
640780490,640787156,"         2,6","        11,5","        11,6",,,
640780557,640787156,"         0,5","        11,5","        11,6",,,
640780623,640787156,,,"        11,6",,,
640780672,640787156,,,"        11,6",,,
640780748,640787156,"         0,4","         0,6","         5,2",,,
640780821,640787156,"        18,4","         0,6","         5,2",,,
640780938,640787156,           2,"         0,6","         5,2",,,
640780946,640787156,"         4,9","         0,6","         5,2",,,
640781290,640787156,           2,"         0,6","         5,2",,,
640787156,640787156,          35,"         2,5",,"        25,4",,
640789640,640789640,,,,,,
310780150,650002579,"         1,3","         0,5",,,,
310780259,650002579,"         0,6","         0,8",,,,
310780283,650002579,"         1,6","         1,7",,,,
310781406,650002579,"         7,7","         6,8","         1,6",,,
310782347,650002579,"         0,5",,"         1,6",,,
320780117,650002579,"         1,6","         1,2",,,,
400782769,650002579,"         0,8",           1,,,,
640780748,650002579,"         2,2",           1,,,,
640780946,650002579,"         4,6","         2,6",,,,
640781290,650002579,"         0,8","         1,9","         0,7",,,
650002579,650002579,"         8,7","        27,3",,"        22,9",,
650780158,650002579,"         2,4","         7,1","         8,1",,,
650780166,650002579,"         3,4",,"         8,1",,,
650780174,650002579,"         2,6","         0,8","         1,4",,,
650780679,650002579,          22,          13,"        31,9",,,
650783160,650002579,"        44,1","        23,9",          21,,,
030780092,650780158,,"        23,9",          21,,,
050002948,650780158,,"        23,9",          21,,,
130781446,650780158,,"        23,9",          21,,,
310026083,650780158,,,          21,,,
310780101,650780158,,,          21,,,
310780150,650780158,"         1,1","         0,4",          21,,,
310780259,650780158,"         0,3",,,,,
310780283,650780158,"         1,5","         1,9",,,,
310780382,650780158,,"         1,9",,,,
310781000,650780158,           1,"         1,9",,,,
310781406,650780158,"         7,2","         7,2","         0,7","         1,4",,"         1,9"
310782347,650780158,"         0,7",,"         3,1","         1,4",,"         1,9"
330000662,650780158,,,"         3,1","         1,4",,"         1,9"
330781196,650780158,"         0,5",,"         3,1","         1,4",,"         1,9"
640780748,650780158,"         3,3",,"         3,1","         1,4",,"         1,9"
640780821,650780158,"         0,3",,"         3,1","         1,4",,"         1,9"
640780938,650780158,"         0,7","         1,6","         3,1","         1,4",,"         1,9"
640780946,650780158,           1,"         5,5","         4,2","         4,1",,
640781225,650780158,"         0,8","         5,5","         4,2","         4,1",,
640781290,650780158,"         2,3",           3,"         3,6","         0,8",,"         0,3"
650002579,650780158,"         4,2","        16,6","        12,6",,,"         0,3"
650780158,650780158,"        53,4","        32,8","        49,4","        28,3",,"        34,5"
650780174,650780158,"         0,6","         0,3","        49,4","        28,3",,"        34,5"
650780679,650780158,"         7,5","        11,9","        18,6",          31,,"        44,8"
650783160,650780158,"        17,6","        10,5","        21,2","         9,8",,"        11,2"
160000279,650780166,"         0,8","        10,5","        21,2","         9,8",,"        11,2"
310026083,650780166,,"        10,5","        21,2","         9,8",,"        11,2"
310780101,650780166,,"        10,5","        21,2","         9,8",,"        11,2"
310780150,650780166,"         2,3","        10,5","        21,2","         9,8",,"        11,2"
310780259,650780166,"         0,5","         0,7","        21,2","         9,8",,"        11,2"
310780283,650780166,"         1,8","         0,7","        21,2","         9,8",,"        11,2"
310781406,650780166,"         6,2","         6,6",,"         9,8",,"        11,2"
310782347,650780166,"         0,4",,,"         9,8",,"        11,2"
330000340,650780166,"         0,9",,,"         9,8",,"        11,2"
330780040,650780166,"         6,9",,,"         9,8",,"        11,2"
330780206,650780166,"         5,7",,,"         9,8",,"        11,2"
330780271,650780166,"         1,1",,,"         9,8",,"        11,2"
330780503,650780166,          12,,,"         9,8",,"        11,2"
330780529,650780166,"         6,6",,,"         9,8",,"        11,2"
330781196,650780166,"         0,7","         7,7",,"         9,8",,"        11,2"
330781204,650780166,"         0,9","         7,7",,"         9,8",,"        11,2"
640018206,650780166,,"         7,7",,"         9,8",,"        11,2"
640780946,650780166,"         0,4","         4,2",,"         9,8",,"        11,2"
640781290,650780166,"         0,4","         1,3",,"         9,8",,"        11,2"
650002579,650780166,"         8,7","        26,5","        13,4",,,"        11,2"
650780158,650780166,"         2,9",,"        13,4",,,"        11,2"
650780166,650780166,"        18,8","         3,3",,,,
650780174,650780166,"         1,1","         5,8",,,,
650780679,650780166,"        20,3","        12,4",          20,,,
650783160,650780166,"        36,5","        24,5","         6,9",,,
120004528,650780174,,"        24,5","         6,9",,,
130785512,650780174,,"        24,5","         6,9",,,
310780150,650780174,"         3,1","         1,5","         6,9",,,
310780259,650780174,           2,"         2,2",,,,
310780283,650780174,"         2,4","         2,2",,,,
310780309,650780174,"         0,7","         2,2",,,,
310780382,650780174,"         0,6","         2,2",,,,
310780671,650780174,"        22,8","        15,9","        11,1","         6,1",,
310781000,650780174,"         0,7","         2,4","         1,1","         6,1",,
310781067,650780174,,"         2,4","         1,1","         6,1",,
310781406,650780174,"        13,4","        10,4","         1,8","         2,7",,
310781505,650780174,"         0,6","         2,2","         1,8","         2,7",,
310782347,650780174,"         0,5",,"         1,8","         2,7",,
320780067,650780174,"         4,4","         4,8",,"         2,7",,
320780117,650780174,"         0,5",           5,"         1,8","         1,5",,
330781196,650780174,,           5,"         1,8","         1,5",,
400782769,650780174,"         4,5",           5,"         1,8","         1,5",,
640780946,650780174,"         1,5",           5,"         1,8","         1,5",,
640781290,650780174,"         1,8",,"         1,8","         1,5",,
650002579,650780174,"         3,2",          12,"        17,9",,,
650780174,650780174,"        23,2","        10,8","        14,4","         8,8",,
650780679,650780174,"        10,4","         6,7","        27,8","        19,4",,
650783160,650780174,"        16,5","        10,6","        35,6","        17,4",,
180000069,650780679,"         1,6","        10,6","        35,6","        17,4",,
310780150,650780679,"         1,4","         0,6","        35,6","        17,4",,
310780259,650780679,"         0,7","         0,9",,"         0,3",,
310780283,650780679,"         1,6","         1,6",,"         0,3",,
310780382,650780679,"         0,1","         1,6",,"         0,3",,
310780671,650780679,"         0,7","         1,1",,"         0,3",,
310781000,650780679,"         0,9","         0,3",,"         0,3",,
310781406,650780679,           8,           7,"         1,2","         1,7",,"         2,7"
310782347,650780679,"         0,5",,"         3,9","         1,7",,"         2,7"
320780117,650780679,"         1,5","         0,5",,,,"         2,7"
330000662,650780679,"         0,2","         0,5",,,,"         2,7"
330781196,650780679,"         0,1","         0,5",,,,"         2,7"
400782769,650780679,"         0,7","         0,5",,,,"         2,7"
640780748,650780679,           2,"         0,5",,,,"         2,7"
640780938,650780679,"         0,5","         0,5",,,,"         2,7"
640780946,650780679,"         4,2","         1,6","         2,3",,,"         2,7"
640781290,650780679,"         0,9","         1,5","         1,5","         0,6",,"         1,9"
650002579,650780679,"         8,3",          26,"        23,6",,,"         1,9"
650780158,650780679,           2,           5,"         7,3","         2,9",,"         6,1"
650780166,650780679,"         3,2",,"         7,3","         2,9",,"         6,1"
650780174,650780679,"         5,2","         6,1","         2,5","         4,8",,"         6,1"
650780679,650780679,"        21,4","        12,7","        34,7","        30,7",,"        65,7"
650783160,650780679,"        42,3","        23,3","        46,1","        23,5",,"        15,7"
940100068,650780679,,"        23,3","        46,1","        23,5",,"        15,7"
310026083,650783160,"         0,1","        23,3","        46,1","        23,5",,"        15,7"
310780101,650783160,,"        23,3","        46,1","        23,5",,"        15,7"
310780150,650783160,"         1,3","         0,5","        46,1","        23,5",,"        15,7"
310780259,650783160,"         0,7","         0,8","        46,1","        23,5",,"        15,7"
310780283,650783160,"         1,7","         1,6","        46,1","        23,5",,"        15,7"
310780382,650783160,"         0,1","         1,6","        46,1","        23,5",,"        15,7"
310780671,650783160,"         0,5","         0,2","        46,1","        23,5",,"        15,7"
310781406,650783160,"         7,7","         6,8","         1,2","         1,6",,"         2,8"
310782347,650783160,"         0,5",,"         3,9","         1,6",,"         2,8"
320780117,650783160,"         0,8","         0,1","         3,9","         1,6",,"         2,8"
330000662,650783160,"         0,2","         0,1","         3,9","         1,6",,"         2,8"
330781196,650783160,"         0,1",,"         3,9","         1,6",,"         2,8"
400780193,650783160,,,"         3,9","         1,6",,"         2,8"
400782769,650783160,"         0,7",,"         3,9","         1,6",,"         2,8"
640780748,650783160,"         2,2",,"         3,9","         1,6",,"         2,8"
640780821,650783160,"         0,1",,"         3,9","         1,6",,"         2,8"
640780938,650783160,"         0,8","         1,3","         0,4","         1,6",,"         2,8"
640780946,650783160,"         4,7","         1,4","         2,7",,,"         2,8"
640781290,650783160,"         0,9","         1,8","         1,3","         0,8",,"         2,6"
650002579,650783160,           8,"        27,5","        22,3",,,"         2,6"
650780158,650783160,"         6,1","         7,2","         4,6","         7,6",,"         2,5"
650780166,650783160,"         3,1",,"         4,6","         7,6",,"         2,5"
650780174,650783160,"         5,1","         0,8","         2,4","         3,1",,"         2,5"
650780679,650783160,"        20,4","        13,1","        36,8","        30,7",,"        69,7"
650783160,650783160,          41,"        24,3","        49,3","        20,4",,"        15,9"
110780137,660006305,           1,"         0,4",,"        20,4",,"        15,9"
110780228,660006305,"         0,8","         0,8",,"        20,4",,"        15,9"
310781406,660006305,"         1,7","         1,3","         0,2",,,"        15,9"
310782347,660006305,,"         1,3","         0,2",,,"        15,9"
340000207,660006305,           1,"         0,9","         0,1",,,"        15,9"
340780139,660006305,"         0,3","         0,9","         0,1",,,"        15,9"
340780154,660006305,"         0,6","         0,9","         0,1",,,"        15,9"
340780477,660006305,"         5,1","         3,6","         0,9",,,"        15,9"
340780683,660006305,"         0,3","         3,6","         0,9",,,"        15,9"
660006305,660006305,"        10,1","        14,8",,"        31,8",,
660780180,660006305,"        43,1","        19,9","        12,1",,,
660780628,660006305,"         0,4","         1,3","         1,6",,,
660780669,660006305,"         1,9",           5,"         7,4",,,
660780776,660006305,"         0,4","         2,1","         7,4",,,
660780784,660006305,          17,"        19,1","        11,6",,,
660790387,660006305,"        14,4","        24,6","        30,1",,,
090781774,660009689,"         0,8","         1,1",,,,
110780228,660009689,"         0,2",,,,,
310780150,660009689,"         0,9",,,,,
310780283,660009689,"         0,3",           2,,,,
310781406,660009689,"         7,7","         3,9",,,,
340000207,660009689,,"         3,9",,,,
340015965,660009689,"         0,1","         3,9",,,,
340780477,660009689,"         4,4","         3,4",,,,
660006305,660009689,"         1,6","         8,5",,,,
660009689,660009689,"        25,7","         3,2",,,,
660780180,660009689,"        20,9","        11,2",,,,
660780669,660009689,"         1,8",,,,,
660780776,660009689,"        23,9","        29,4",,,,
660780784,660009689,"         5,9","        12,4",,,,
660790387,660009689,"         4,3","        12,8",,,,
090781774,660780180,,"        12,8",,,,
110780061,660780180,"         0,1","        12,8",,,,
110780137,660780180,"         0,2","         0,2",,,,
110780228,660780180,"         0,1","         0,1",,,,
130001647,660780180,"         0,1","         0,1",,,,
130780521,660780180,,"         0,1",,,,
310026083,660780180,"         0,3","         0,1",,,,
310781406,660780180,"         1,7","         1,3","         0,1","         0,2",,"         0,3"
310782347,660780180,,"         0,4","         0,1","         0,2",,"         0,3"
340000207,660780180,           1,"         0,9","         0,1",,"         9,5","         0,3"
340780055,660780180,           0,"         0,1","         0,1",,"         9,5","         0,3"
340780139,660780180,"         0,3","         0,1","         0,1",,"         9,5","         0,3"
340780154,660780180,"         0,7","         0,1","         0,1",,"         9,5","         0,3"
340780477,660780180,"         4,9","         3,6","         0,6","         0,9",,           1
340780667,660780180,"         0,1","         3,6","         0,6","         0,9",,           1
340780683,660780180,"         0,1","         0,3","         0,6","         0,9",,           1
660006305,660780180,"         8,8","        14,3",          30,,,           1
660780180,660780180,          42,"        19,9","        45,3","        12,6",,"        42,5"
660780628,660780180,           2,"         1,7","         1,6",,,"        42,5"
660780669,660780180,"         1,7",           5,"        29,8","         7,4",,"        42,5"
660780776,660780180,"         3,7","         2,8","         1,5",,,"        42,5"
660780784,660780180,"        16,3","        19,6","        22,3","        12,3",,"        44,1"
660790387,660780180,"        14,6","        24,7","        30,2",,,"        44,1"
690000880,660780180,,"        24,7","        30,2",,,"        44,1"
750160012,660780180,,"        24,7","        30,2",,,"        44,1"
760780262,660780180,,"        24,7","        30,2",,,"        44,1"
940000664,660780180,"         0,4","        24,7","        30,2",,,"        44,1"
110780483,660780628,,"        24,7","        30,2",,,"        44,1"
130785652,660780628,,"        24,7","        30,2",,,"        44,1"
310026083,660780628,"         0,1","        24,7","        30,2",,,"        44,1"
310780150,660780628,"         0,1","        24,7","        30,2",,,"        44,1"
310781067,660780628,"         0,1","        24,7","        30,2",,,"        44,1"
310781406,660780628,"         1,7","         1,1","         0,1",,,"        44,1"
310782347,660780628,,"         1,1","         0,1",,,"        44,1"
340000207,660780628,           1,"         0,8","         0,1",,,"        44,1"
340015502,660780628,"         0,1","         0,8","         0,1",,,"        44,1"
340780139,660780628,"         0,4","         0,8","         0,1",,,"        44,1"
340780477,660780628,"         4,7","         2,7","         0,8",,,"        44,1"
340780634,660780628,"         0,3","         2,7","         0,8",,,"        44,1"
340780642,660780628,,"         2,7","         0,8",,,"        44,1"
660006305,660780628,"         4,7","         9,9","        23,2",,,"        44,1"
660780180,660780628,"        31,7","        14,3","         7,2",,,"        44,1"
660780628,660780628,          30,"        25,5",,"        31,3",,
660780669,660780628,"         0,7",           3,"         6,6",,,
660780784,660780628,"        13,6","        17,6","         9,7",,,
660790387,660780628,"         8,5","        19,4","        17,8",,,
750160012,660780628,"         0,1",,"        17,8",,,
110780061,660780669,           0,,"        17,8",,,
110780137,660780669,"         0,2","         0,4","         0,1",,,
110780228,660780669,"         0,2","         0,4","         0,1",,,
130780521,660780669,,"         0,4","         0,1",,,
290000017,660780669,,"         0,4","         0,1",,,
300780038,660780669,           0,"         0,4","         0,1",,,
310781406,660780669,"         1,8","         1,3","         0,1","         0,2",,
310782347,660780669,,"         1,3","         0,1","         0,2",,
330781204,660780669,,"         1,3","         0,1","         0,2",,
340000207,660780669,"         1,1","         0,9","         0,1",,,
340780055,660780669,           0,           0,"         0,1",,,
340780139,660780669,"         0,3",           0,"         0,1",,,
340780154,660780669,"         0,7",           0,"         0,1",,,
340780477,660780669,           5,"         3,7","         0,6","         0,8",,
340780675,660780669,,"         3,7","         0,6","         0,8",,
340780683,660780669,"         0,3","         3,7","         0,6","         0,8",,
660006305,660780669,"         7,6","        13,4",          29,,,
660780180,660780669,"        42,3","        19,5","        44,9","        11,6",,
660780628,660780669,"         0,3","         1,3","         2,5",,,
660780669,660780669,"         2,2","         5,1","        31,5","         7,8",,
660780776,660780669,"         0,3","         1,8","        31,5","         7,8",,
660780784,660780669,"        18,4","        20,1","        21,5",          13,,
660790387,660780669,"        17,6","        25,6","        31,6",,,
750160012,660780669,,"        25,6","        31,6",,,
090781774,660780776,"         0,1","         0,5",,,,
110780061,660780776,"         2,6","         0,5",,,,
110780228,660780776,"         0,1","         0,5",,,,
130001647,660780776,,"         0,5",,,,
310780150,660780776,"         0,7","         0,2",,,,
310780283,660780776,"         0,7","         0,2",,,,
310781406,660780776,"         2,4","         1,6","         0,1",,,
340000207,660780776,"         0,4",,,,,
340780477,660780776,"         4,2",           3,"         0,9",,,
340780683,660780776,,           3,"         0,9",,,
660006305,660780776,"         1,7","         6,3",          11,,,
660009689,660780776,"         2,4","         0,9",,,,
660780180,660780776,"        25,6","        14,6","        25,6","         8,1",,
660780628,660780776,           0,"        14,6","        25,6","         8,1",,
660780669,660780776,"         0,4","         3,1","        25,6","         9,1",,
660780776,660780776,"        45,6","        37,2",,"        41,1",,
660780784,660780776,"         9,4","        14,4","        38,5",           7,,
660790387,660780776,"         5,5","        11,4","        18,9",,,
090781774,660780784,,"        11,4","        18,9",,,
110780061,660780784,"         0,1","         0,1","        18,9",,,
110780137,660780784,"         0,5","         0,2","        18,9",,,
110780228,660780784,"         0,4","         0,1",           1,,,
130780521,660780784,,"         0,1",           1,,,
310026083,660780784,"         0,3","         0,1",           1,,,
310781406,660780784,"         1,8","         1,3","         0,1","         0,2",,"         0,3"
310782347,660780784,,"         0,5","         0,1","         0,2",,"         0,3"
340000207,660780784,"         1,1","         0,9","         0,1",,           9,"         0,3"
340780055,660780784,"         0,1","         0,9","         0,1",,           9,"         0,3"
340780139,660780784,"         0,3","         0,9","         0,1",,           9,"         0,3"
340780154,660780784,"         0,7","         0,9","         0,1",,           9,"         0,3"
340780477,660780784,"         4,9","         3,5","         0,6","         0,9",,"         1,2"
340780667,660780784,"         0,2","         3,5","         0,6","         0,9",,"         1,2"
340780675,660780784,,"         3,5","         0,6","         0,9",,"         1,2"
340780683,660780784,"         0,1","         0,3","         0,6","         0,9",,"         1,2"
660006305,660780784,"         7,9","        12,7","        29,9",,,"         1,2"
660780180,660780784,"        40,6","        18,9","        44,9",          12,,"        39,5"
660780628,660780784,"         3,2","         2,1","         2,3",,,"        39,5"
660780669,660780784,"         1,8",           5,"        29,2","         7,6",,"        39,5"
660780776,660780784,"         2,1","         3,7","         0,9",,,"        39,5"
660780784,660780784,"        17,4","        20,9","        23,2","        12,6",,"        46,2"
660790387,660780784,"        15,1","        24,7","        30,2",,,"        46,2"
670780212,660780784,,"        24,7","        30,2",,,"        46,2"
690000880,660780784,,"        24,7","        30,2",,,"        46,2"
760780262,660780784,,"        24,7","        30,2",,,"        46,2"
090781774,660790387,,"        24,7","        30,2",,,"        46,2"
110780137,660790387,"         0,2","        24,7","        30,2",,,"        46,2"
110780228,660790387,"         0,5",,"        30,2",,,"        46,2"
310026083,660790387,"         0,3",,"        30,2",,,"        46,2"
310781406,660790387,"         1,8","         1,3","         0,2",,,"        46,2"
310782347,660790387,,"         1,3","         0,2",,,"        46,2"
340000207,660790387,"         1,1","         0,9",,,,"        46,2"
340780055,660790387,           0,"         0,9",,,,"        46,2"
340780139,660790387,"         0,3","         0,9",,,,"        46,2"
340780154,660790387,"         0,7","         0,9",,,,"        46,2"
340780477,660790387,           5,"         3,5","         0,8",,,"        46,2"
340780683,660790387,"         0,3","         3,5","         0,8",,,"        46,2"
420011413,660790387,,"         3,5","         0,8",,,"        46,2"
660006305,660790387,"         8,4","        13,2","        28,3",,,"        46,2"
660780180,660790387,          42,          19,"        42,9","        11,5",,"        46,2"
660780628,660790387,"         1,7",           2,"         1,8",,,"        46,2"
660780669,660790387,           2,"         5,1","        34,5",           8,,"        46,2"
660780776,660790387,"         0,4","         1,5",           1,,,"        46,2"
660780784,660790387,"        17,7","        20,3","        21,2","        12,7",,"        46,2"
660790387,660790387,"        16,5","        26,3","         0,3","        31,9",,
840006597,660790387,,"        26,3","         0,3","        31,9",,
540023264,670000033,"         0,4","        26,3","         0,3","        31,9",,
570000158,670000033,"         3,5",           4,"         3,1",,"         2,1",
570000216,670000033,"         0,2",           4,"         3,1",,"         2,1",
570000646,670000033,"         0,4",           4,"         3,1",,"         2,1",
570005165,670000033,"         0,6",           4,"         3,1",,"         2,1",
570015099,670000033,           3,,"         1,2",,"         2,1",
670000033,670000033,"         2,1","         1,7",,           1,,"        21,3"
670000082,670000033,"         2,7","         4,1","         6,8",,,"        21,3"
670016237,670000033,"         4,3","         7,5","         9,3",,,"        21,3"
670780055,670000033,"        37,9","        31,4","        17,1",,"        27,8","        21,3"
670780162,670000033,"         5,3","        16,4","        17,1",,"        27,8","        21,3"
670780170,670000033,           4,"         6,9","         4,7",,"        13,2","        21,3"
670780188,670000033,"         7,4","         6,9",           8,,"        13,2","        21,3"
670780212,670000033,,,,,,"        21,3"
670780337,670000033,"         8,3","         5,2","         4,5",,"         4,2","        21,3"
670780345,670000033,"         5,1","         3,8",,"         2,3","         4,2","        21,3"
670780378,670000033,"         2,7","         7,9",,"         2,3","         4,2","        21,3"
670780386,670000033,"         5,4","         7,9",,"         2,3","         4,2","        21,3"
670780691,670000033,"         3,5","         7,9",,"         2,3","         4,2","        21,3"
670000033,670000082,"         2,2","         1,9","         1,1",,"         4,2","        21,3"
670000082,670000082,           5,"         6,9","        19,8","        11,6",,
670013325,670000082,"         2,6","         6,9","        19,8","        11,6",,
670016237,670000082,"         7,4","        11,4",,"        14,5",,
670780055,670000082,"        55,8","        43,7","        54,3","        25,4",,
670780162,670000082,           4,"         8,1","        24,2",,,
670780170,670000082,"         5,7","         9,5",           7,,,
670780188,670000082,"        10,1","         9,9","        11,5",,,
670780212,670000082,,,,,,
670780337,670000082,"         1,7","         0,7",           1,,,
670780345,670000082,"         1,3","         0,3","         0,4",,,
670780378,670000082,"         1,1","         0,3","         0,4",,,
670780386,670000082,"         0,7","         0,3","         0,4",,,
670780691,670000082,"         1,7","         2,6",           1,"         0,6",,
670797539,670000082,,,           1,"         0,6",,
670798636,670000082,,,           1,"         0,6",,
680000882,670000082,           0,,           1,"         0,6",,
680000973,670000082,"         0,8","         0,2",           1,"         0,6",,
680020088,670000082,           0,"         0,2",           1,"         0,6",,
680020336,670000082,"         0,1","         0,2",           1,"         0,6",,
900000365,670000082,           0,"         0,2",           1,"         0,6",,
570000158,670000215,           4,"         1,6",,"         0,6",,
670000033,670000215,"         1,8",,,"         0,6",,
670000082,670000215,"         2,3",,,"         0,6",,
670000215,670000215,"         4,3","         0,3",,,,
670013341,670000215,"         2,3","         0,3",,,,
670016237,670000215,"         2,5","         3,6",,,,
670780055,670000215,"        16,5","        16,9","         3,9",,,
670780162,670000215,"         2,3","         3,4","         3,9",,,
670780170,670000215,"         1,2","         2,6","         0,8",,,
670780188,670000215,           2,"         2,1",,,,
670780212,670000215,,,,,,
670780337,670000215,"        28,2","        24,7","        18,2",,,
670780345,670000215,"        19,5","         6,7","        12,7",,,
670780378,670000215,"         9,6","        18,8","        30,1",,,
670780386,670000215,           4,"        15,4","        21,8",,,
670780543,670000215,"         0,6","        15,4","        21,8",,,
670780584,670000215,"         2,7","        15,4","        21,8",,,
670002187,670002187,,,,,,
670000033,670013325,"         2,2",,,,,
670000082,670013325,"         4,4",,,,,
670013325,670013325,"         2,7",,,,,
670016237,670013325,"         7,6",,,,,
670780055,670013325,"        55,1",,,,,
670780162,670013325,"         4,4",,,,,
670780170,670013325,           6,,,,,
670780188,670013325,"        10,3",,,,,
670780212,670013325,,,,,,
670780337,670013325,"         2,3",,,,,
670780345,670013325,"         1,3",,,,,
670797539,670013325,,,,,,
680000973,670013325,,,,,,
540023264,670013341,"         1,9",,,,,
570015099,670013341,"        25,8",,,,,
670000033,670013341,"         2,2",,,,,
670000082,670013341,,,,,,
670000215,670013341,"         0,7",,,,,
670013341,670013341,"         5,4",,,,,
670780055,670013341,          17,,,,,
670780170,670013341,"         1,6",,,,,
670780188,670013341,"         2,4",,,,,
670780212,670013341,,,,,,
670780337,670013341,"         4,8",,,,,
670780345,670013341,"        29,7",,,,,
670780378,670013341,"         1,5",,,,,
670780386,670013341,"         0,8",,,,,
670013895,670013895,,,,,,
670000033,670014042,"         1,1",,,,,
670000082,670014042,"         1,6",,,,,
670014042,670014042,"         4,3",,,,,
670016237,670014042,           1,,,,,
670780055,670014042,"        17,5",,,,,
670780162,670014042,,,,,,
670780170,670014042,"         1,3",,,,,
670780188,670014042,"         3,7",,,,,
670780212,670014042,,,,,,
670780691,670014042,"        36,4",,,,,
670780709,670014042,"         0,8",,,,,
680000882,670014042,"         7,1",,,,,
680000973,670014042,"        22,5",,,,,
670014455,670014455,,,,,,
140000100,670016237,,,,,,
180000069,670016237,,,,,,
670000033,670016237,"         2,3","         1,8","         1,1",,,
670000082,670016237,"         4,9","         6,6","        19,9",          11,,
670013325,670016237,"         2,4",,"        19,9",          11,,
670016237,670016237,"         9,3","        11,4",,"        14,5",,
670780055,670016237,"        57,3","        43,5",          60,"        25,3",,
670780162,670016237,"         4,5",           8,"        24,7",,,
670780170,670016237,"         5,7","         9,6","         6,9",,,
670780188,670016237,"         9,7","        10,6","        11,9",,,
670780212,670016237,,,,,,
670780337,670016237,"         0,6","         0,1",,,,
670780345,670016237,"         0,3","         1,2","         0,1","         0,9",,
670780378,670016237,"         0,5","         1,2","         0,1","         0,9",,
670780386,670016237,"         0,4","         1,2","         0,1","         0,9",,
670780691,670016237,           1,"         2,6",           0,"         1,1",,
670780709,670016237,,"         2,6",           0,"         1,1",,
670797539,670016237,,,           0,"         1,1",,
680000973,670016237,"         0,8","         0,2",           0,"         1,1",,
680020088,670016237,           0,"         0,2",           0,"         1,1",,
680020336,670016237,"         0,1","         0,2",           0,"         1,1",,
540023264,670780055,"         0,4","         0,2",           0,"         1,1",,
570000158,670780055,"         1,9",,"         0,9","         1,1",,
570000646,670780055,"         0,4",,"         0,9","         1,1",,
570015099,670780055,"         2,3","         2,3","         1,2","         1,1",,
670000033,670780055,,"        21,3","         1,2","         1,1",,
670000082,670780055,"         3,1","         4,6","        19,6","         8,9",,
670013325,670780055,"         1,8","         4,6","        19,6","         8,9",,
670016237,670780055,"         4,9",           8,"        11,7",,,
670780055,670780055,"        42,5","        33,3","        54,3","        21,6",,"        27,9"
670780162,670780055,"         3,4","         5,8","        21,5","        21,6",,"        27,9"
670780170,670780055,"         4,7","         7,3","         5,9",,"        13,7","        27,9"
670780188,670780055,"         8,8","         7,5","        10,5",,"        13,7","        27,9"
670780212,670780055,,,,,,
670780337,670780055,"         8,3","         6,9","         0,4",,"         4,4",
670780345,670780055,"         5,6","         3,6","         0,4","         3,7",,"         1,8"
670780378,670780055,"         2,5","         4,8","         3,3",,,"         1,8"
670780386,670780055,"         4,6","         2,6",,,,"         1,8"
670780691,670780055,"         2,3","         1,9","         0,8",,,"         1,8"
680000882,670780055,,"         1,9","         0,8",,,"         1,8"
680000973,670780055,"         0,2","         0,7","         0,8",,,"         1,8"
680020088,670780055,           0,"         0,7","         0,8",,,"         1,8"
680020336,670780055,"         0,1","         0,7","         0,8",,,"         1,8"
880780077,670780055,           0,"         0,7","         0,8",,,"         1,8"
900000365,670780055,           0,"         0,7","         0,8",,,"         1,8"
670000033,670780162,"         2,2",,"         0,8",,,"         1,8"
670000082,670780162,"         4,1","         5,2","         9,5",,,"         1,8"
670013325,670780162,"         2,5","         5,2","         9,5",,,"         1,8"
670016237,670780162,"         7,4","         8,9","        12,6",,,"         1,8"
670780055,670780162,"        56,2","        35,4","        22,9",,,"         1,8"
670780162,670780162,           5,"         6,5",,"        23,4",,
670780170,670780162,"         6,4",           8,"         6,3",,,
670780188,670780162,"        10,8","         8,4","        11,2",,,
670780212,670780162,,,,,,
670780337,670780162,"         4,7",,,,,
670780345,670780162,"         1,4","         3,4","         2,9",,,
670780378,670780162,"         3,1","         1,4","         2,9",,,
670780691,670780162,           4,"         2,6",,,,
670797539,670780162,,,,,,
670798636,670780162,,,,,,
680000882,670780162,"         1,1",,,,,
680000973,670780162,"         2,6","         1,8",,,,
570000158,670780170,"         2,9","         3,4","         0,2",,,
570015099,670780170,"         0,1","         3,4","         0,2",,,
670000033,670780170,"         2,2",,"        20,6",,,
670000082,670780170,"         3,9","         5,2","        10,3",,,
670013325,670780170,"         2,3","         5,2","        10,3",,,
670016237,670780170,"         6,6",           9,"        13,3",,,
670780055,670780170,"        52,4",          36,"        23,8",,"        29,1",
670780162,670780170,"         4,5","         6,4","        23,1",,"        29,1",
670780170,670780170,"         6,1","         8,2",,"         6,6",,"        16,1"
670780188,670780170,"        11,3","         8,4","        11,8",,,"        16,1"
670780212,670780170,,,,,,"        16,1"
